"","Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"1110","American lobster","Gulf of Maine","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",2.254015,"49",51,7,0.9607843,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1111","American lobster","Gulf of Maine","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.07986031,"27",51,7,0.5294118,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1112","American lobster","Gulf of Maine","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.1480545,"40",51,7,0.7843137,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1113","American lobster","Gulf of Maine","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.1277156,"39",51,7,0.7647059,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1114","American lobster","Gulf of Maine","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.08649915,"26",51,7,0.5098039,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1115","American lobster","Gulf of Maine","NRCC_ranking","Management",NA,NA,NA,NA,7,0.5,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1116","American lobster","Gulf of Maine","diet","Biological",NA,NA,NA,NA,7,0.5,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1117","American lobster","Gulf of Maine","rec_catch","Socioeconomic",NA,NA,NA,NA,7,0.5,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1118","American lobster","Gulf of Maine","com_catch_max","Socioeconomic","2016",159432976,"33",54,7,0.9166667,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1119","American lobster","Gulf of Maine","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",143507331,"35",53,7,1,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1120","American lobster","Gulf of Maine","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",1.912284,"31",52,7,0.8611111,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1121","American lobster","Gulf of Maine","revenue_max","Socioeconomic","2016",714134892,"36",54,7,1,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1122","American lobster","Gulf of Maine","revenue_5yr","Socioeconomic","mean of 2014 - 2019",650159004,"35",53,7,1,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1123","American lobster","Gulf of Maine","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",1.190094,"29",52,7,0.8055556,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1124","American lobster","Gulf of Maine","climate_vulnerability","Population","Hare et al. 2016",2,"2 (dense rank)",52,7,0.5,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1125","American lobster","Gulf of Maine","habitat_vulnerability","Habitat",NA,NA,NA,NA,7,0.5,17.41667,55,55,"American lobster - Gulf of Maine","American lobster, 17.42"
"1126","American lobster","Georges Bank","bbmsy","Population",NA,NA,NA,NA,6,0.5,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1127","American lobster","Georges Bank","ffmsy","Socioeconomic",NA,NA,NA,NA,6,0.5,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1128","American lobster","Georges Bank","asmt_catch","Socioeconomic",NA,NA,NA,NA,6,0.5,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1129","American lobster","Georges Bank","recruitment","Population",NA,NA,NA,NA,6,0.5,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1130","American lobster","Georges Bank","asmt_abundance","Population",NA,NA,NA,NA,6,0.5,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1131","American lobster","Georges Bank","asmt_biomass","Population",NA,NA,NA,NA,6,0.5,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1132","American lobster","Georges Bank","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.7673653,"38",51,6,0.745098,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1133","American lobster","Georges Bank","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",1.831061,"49",51,6,0.9607843,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1134","American lobster","Georges Bank","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.3858502,"24",51,6,0.4705882,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1135","American lobster","Georges Bank","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.8602802,"43",51,6,0.8431373,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1136","American lobster","Georges Bank","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.1238716,"35",51,6,0.6862745,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1137","American lobster","Georges Bank","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.1751241,"44",51,6,0.8627451,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1138","American lobster","Georges Bank","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.02688941,"7",51,6,0.1372549,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1139","American lobster","Georges Bank","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.1842271,"46",51,6,0.9019608,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1140","American lobster","Georges Bank","NRCC_ranking","Management",NA,NA,NA,NA,6,0.5,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1141","American lobster","Georges Bank","diet","Biological",NA,NA,NA,NA,6,0.5,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1142","American lobster","Georges Bank","rec_catch","Socioeconomic",NA,NA,NA,NA,6,0.5,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1143","American lobster","Georges Bank","com_catch_max","Socioeconomic","2016",159432976,"33",54,6,0.9166667,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1144","American lobster","Georges Bank","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",143507331,"35",53,6,1,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1145","American lobster","Georges Bank","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",1.912284,"31",52,6,0.8611111,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1146","American lobster","Georges Bank","revenue_max","Socioeconomic","2016",714134892,"36",54,6,1,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1147","American lobster","Georges Bank","revenue_5yr","Socioeconomic","mean of 2014 - 2019",650159004,"35",53,6,1,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1148","American lobster","Georges Bank","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",1.190094,"29",52,6,0.8055556,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1149","American lobster","Georges Bank","climate_vulnerability","Population","Hare et al. 2016",2,"2 (dense rank)",52,6,0.5,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1150","American lobster","Georges Bank","habitat_vulnerability","Habitat",NA,NA,NA,NA,6,0.5,16.69118,52,55,"American lobster - Georges Bank","American lobster, 16.69"
"1151","American lobster","Georges Bank / Southern New England","bbmsy","Population",NA,NA,NA,NA,5,0.5,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1152","American lobster","Georges Bank / Southern New England","ffmsy","Socioeconomic",NA,NA,NA,NA,5,0.5,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1153","American lobster","Georges Bank / Southern New England","asmt_catch","Socioeconomic",NA,NA,NA,NA,5,0.5,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1154","American lobster","Georges Bank / Southern New England","recruitment","Population",NA,NA,NA,NA,5,0.5,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1155","American lobster","Georges Bank / Southern New England","asmt_abundance","Population",NA,NA,NA,NA,5,0.5,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1156","American lobster","Georges Bank / Southern New England","asmt_biomass","Population",NA,NA,NA,NA,5,0.5,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1157","American lobster","Georges Bank / Southern New England","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.3350582,"14",51,5,0.2745098,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1158","American lobster","Georges Bank / Southern New England","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.1888908,"6",51,5,0.1176471,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1159","American lobster","Georges Bank / Southern New England","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.2641455,"13",51,5,0.254902,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1160","American lobster","Georges Bank / Southern New England","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.1780063,"8",51,5,0.1568627,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1161","American lobster","Georges Bank / Southern New England","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.04800403,"17",51,5,0.3333333,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1162","American lobster","Georges Bank / Southern New England","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0382462,"12",51,5,0.2352941,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1163","American lobster","Georges Bank / Southern New England","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.001163187,"2",51,5,0.03921569,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1164","American lobster","Georges Bank / Southern New England","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.01919246,"6",51,5,0.1176471,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1165","American lobster","Georges Bank / Southern New England","NRCC_ranking","Management",NA,NA,NA,NA,5,0.5,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1166","American lobster","Georges Bank / Southern New England","diet","Biological",NA,NA,NA,NA,5,0.5,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1167","American lobster","Georges Bank / Southern New England","rec_catch","Socioeconomic",NA,NA,NA,NA,5,0.5,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1168","American lobster","Georges Bank / Southern New England","com_catch_max","Socioeconomic","2016",159432976,"33",54,5,0.9166667,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1169","American lobster","Georges Bank / Southern New England","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",143507331,"35",53,5,1,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1170","American lobster","Georges Bank / Southern New England","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",1.912284,"31",52,5,0.8611111,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1171","American lobster","Georges Bank / Southern New England","revenue_max","Socioeconomic","2016",714134892,"36",54,5,1,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1172","American lobster","Georges Bank / Southern New England","revenue_5yr","Socioeconomic","mean of 2014 - 2019",650159004,"35",53,5,1,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1173","American lobster","Georges Bank / Southern New England","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",1.190094,"29",52,5,0.8055556,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1174","American lobster","Georges Bank / Southern New England","climate_vulnerability","Population","Hare et al. 2016",2,"2 (dense rank)",52,5,0.5,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1175","American lobster","Georges Bank / Southern New England","habitat_vulnerability","Habitat",NA,NA,NA,NA,5,0.5,12.61275,24,55,"American lobster - Georges Bank / Southern New England","American lobster, 12.61"
"1176","Jonah crab","Georges Bank / Southern New England","bbmsy","Population",NA,NA,NA,NA,5,0.5,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1177","Jonah crab","Georges Bank / Southern New England","ffmsy","Socioeconomic",NA,NA,NA,NA,5,0.5,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1178","Jonah crab","Georges Bank / Southern New England","asmt_catch","Socioeconomic",NA,NA,NA,NA,5,0.5,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1179","Jonah crab","Georges Bank / Southern New England","recruitment","Population",NA,NA,NA,NA,5,0.5,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1180","Jonah crab","Georges Bank / Southern New England","asmt_abundance","Population",NA,NA,NA,NA,5,0.5,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1181","Jonah crab","Georges Bank / Southern New England","asmt_biomass","Population",NA,NA,NA,NA,5,0.5,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1182","Jonah crab","Georges Bank / Southern New England","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.5506244,"26",51,5,0.5098039,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1183","Jonah crab","Georges Bank / Southern New England","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.5655081,"24",51,5,0.4705882,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1184","Jonah crab","Georges Bank / Southern New England","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.07471882,"4",51,5,0.07843137,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1185","Jonah crab","Georges Bank / Southern New England","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.6113499,"30",51,5,0.5882353,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1186","Jonah crab","Georges Bank / Southern New England","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.1259458,"36",51,5,0.7058824,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1187","Jonah crab","Georges Bank / Southern New England","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.224484,"48",51,5,0.9411765,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1188","Jonah crab","Georges Bank / Southern New England","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.1123,"35",51,5,0.6862745,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1189","Jonah crab","Georges Bank / Southern New England","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.00775,"2",51,5,0.03921569,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1190","Jonah crab","Georges Bank / Southern New England","NRCC_ranking","Management",NA,NA,NA,NA,5,0.5,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1191","Jonah crab","Georges Bank / Southern New England","diet","Biological",NA,NA,NA,NA,5,0.5,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1192","Jonah crab","Georges Bank / Southern New England","rec_catch","Socioeconomic",NA,NA,NA,NA,5,0.5,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1193","Jonah crab","Georges Bank / Southern New England","com_catch_max","Socioeconomic","2018",20142470,"20",54,5,0.5555556,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1194","Jonah crab","Georges Bank / Southern New England","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",16770477,"30",53,5,0.8571429,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1195","Jonah crab","Georges Bank / Southern New England","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",4.830067,"33",52,5,0.9166667,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1196","Jonah crab","Georges Bank / Southern New England","revenue_max","Socioeconomic","2018",18864693,"21",54,5,0.5833333,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1197","Jonah crab","Georges Bank / Southern New England","revenue_5yr","Socioeconomic","mean of 2014 - 2019",14706317,"31",53,5,0.8857143,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1198","Jonah crab","Georges Bank / Southern New England","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",5.783734,"33",52,5,0.9166667,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1199","Jonah crab","Georges Bank / Southern New England","climate_vulnerability","Population",NA,NA,NA,NA,5,0.5,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1200","Jonah crab","Georges Bank / Southern New England","habitat_vulnerability","Habitat",NA,NA,NA,NA,5,0.5,14.23469,41,55,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 14.23"
"1201","Jonah crab","Georges Bank","bbmsy","Population",NA,NA,NA,NA,6,0.5,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1202","Jonah crab","Georges Bank","ffmsy","Socioeconomic",NA,NA,NA,NA,6,0.5,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1203","Jonah crab","Georges Bank","asmt_catch","Socioeconomic",NA,NA,NA,NA,6,0.5,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1204","Jonah crab","Georges Bank","recruitment","Population",NA,NA,NA,NA,6,0.5,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1205","Jonah crab","Georges Bank","asmt_abundance","Population",NA,NA,NA,NA,6,0.5,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1206","Jonah crab","Georges Bank","asmt_biomass","Population",NA,NA,NA,NA,6,0.5,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1207","Jonah crab","Georges Bank","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.5350806,"24",51,6,0.4705882,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1208","Jonah crab","Georges Bank","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.3554735,"15",51,6,0.2941176,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1209","Jonah crab","Georges Bank","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.2689688,"14",51,6,0.2745098,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1210","Jonah crab","Georges Bank","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.7493348,"39",51,6,0.7647059,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1211","Jonah crab","Georges Bank","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.06784458,"23",51,6,0.4509804,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1212","Jonah crab","Georges Bank","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0859775,"27",51,6,0.5294118,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1213","Jonah crab","Georges Bank","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.09082848,"30",51,6,0.5882353,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1214","Jonah crab","Georges Bank","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.01697886,"5",51,6,0.09803922,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1215","Jonah crab","Georges Bank","NRCC_ranking","Management",NA,NA,NA,NA,6,0.5,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1216","Jonah crab","Georges Bank","diet","Biological",NA,NA,NA,NA,6,0.5,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1217","Jonah crab","Georges Bank","rec_catch","Socioeconomic",NA,NA,NA,NA,6,0.5,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1218","Jonah crab","Georges Bank","com_catch_max","Socioeconomic","2018",20142470,"20",54,6,0.5555556,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1219","Jonah crab","Georges Bank","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",16770477,"30",53,6,0.8571429,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1220","Jonah crab","Georges Bank","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",4.830067,"33",52,6,0.9166667,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1221","Jonah crab","Georges Bank","revenue_max","Socioeconomic","2018",18864693,"21",54,6,0.5833333,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1222","Jonah crab","Georges Bank","revenue_5yr","Socioeconomic","mean of 2014 - 2019",14706317,"31",53,6,0.8857143,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1223","Jonah crab","Georges Bank","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",5.783734,"33",52,6,0.9166667,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1224","Jonah crab","Georges Bank","climate_vulnerability","Population",NA,NA,NA,NA,6,0.5,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1225","Jonah crab","Georges Bank","habitat_vulnerability","Habitat",NA,NA,NA,NA,6,0.5,13.68567,34,55,"Jonah crab - Georges Bank","Jonah crab, 13.69"
"1226","Jonah crab","Gulf of Maine","bbmsy","Population",NA,NA,NA,NA,7,0.5,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1227","Jonah crab","Gulf of Maine","ffmsy","Socioeconomic",NA,NA,NA,NA,7,0.5,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1228","Jonah crab","Gulf of Maine","asmt_catch","Socioeconomic",NA,NA,NA,NA,7,0.5,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1229","Jonah crab","Gulf of Maine","recruitment","Population",NA,NA,NA,NA,7,0.5,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1230","Jonah crab","Gulf of Maine","asmt_abundance","Population",NA,NA,NA,NA,7,0.5,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1231","Jonah crab","Gulf of Maine","asmt_biomass","Population",NA,NA,NA,NA,7,0.5,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1232","Jonah crab","Gulf of Maine","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.5630992,"28",51,7,0.5490196,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1233","Jonah crab","Gulf of Maine","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",1.176692,"45",51,7,0.8823529,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1234","Jonah crab","Gulf of Maine","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.1229431,"5",51,7,0.09803922,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1235","Jonah crab","Gulf of Maine","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",1.197837,"46",51,7,0.9019608,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1236","Jonah crab","Gulf of Maine","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.01004674,"2",51,7,0.03921569,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1237","Jonah crab","Gulf of Maine","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.03103826,"10",51,7,0.1960784,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1238","Jonah crab","Gulf of Maine","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.114966,"37",51,7,0.7254902,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1239","Jonah crab","Gulf of Maine","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.04176573,"11",51,7,0.2156863,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1240","Jonah crab","Gulf of Maine","NRCC_ranking","Management",NA,NA,NA,NA,7,0.5,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1241","Jonah crab","Gulf of Maine","diet","Biological",NA,NA,NA,NA,7,0.5,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1242","Jonah crab","Gulf of Maine","rec_catch","Socioeconomic",NA,NA,NA,NA,7,0.5,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1243","Jonah crab","Gulf of Maine","com_catch_max","Socioeconomic","2018",20142470,"20",54,7,0.5555556,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1244","Jonah crab","Gulf of Maine","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",16770477,"30",53,7,0.8571429,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1245","Jonah crab","Gulf of Maine","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",4.830067,"33",52,7,0.9166667,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1246","Jonah crab","Gulf of Maine","revenue_max","Socioeconomic","2018",18864693,"21",54,7,0.5833333,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1247","Jonah crab","Gulf of Maine","revenue_5yr","Socioeconomic","mean of 2014 - 2019",14706317,"31",53,7,0.8857143,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
"1248","Jonah crab","Gulf of Maine","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",5.783734,"33",52,7,0.9166667,13.82292,36,55,"Jonah crab - Gulf of Maine","Jonah crab, 13.82"
